nombre,lat,lng,direccion,categoria,capa,mapa,lista,gf_nivel,certificado,web,telefono,gmaps_url
Gelateria Da Bepi,45.4280983,11.9140084,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Gelateria+Da+Bepi/@45.4280983,11.9140084,17z"
Gustoteca,45.4119548,11.9117657,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Gustoteca/@45.4119548,11.9117657,17z"
Montenapoleone Spaten,45.3699586,11.9225764,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Montenapoleone+Spaten/@45.3699586,11.9225764,17z"
Old Wild West,45.4098478,11.9042235,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Old+Wild+West/@45.4098478,11.9042235,17z"
Pizzeria Trattoria Silvio,45.4478331,11.9000984,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Trattoria+Silvio/@45.4478331,11.9000984,17z"
Pizzeria Perdinci,45.4309002,11.8969625,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Perdinci/@45.4309002,11.8969625,17z"
Ristorante Le Querce,45.7217892,12.1716787,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Ristorante+Le+Querce/@45.7217892,12.1716787,17z"
Gelateria da Nonna Elsa,45.4542092,11.882207,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Gelateria+da+Nonna+Elsa/@45.4542092,11.882207,17z"
Tiratardi - TAKE AWAY,45.1335479,12.3187971,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Tiratardi+-+TAKE+AWAY/@45.1335479,12.3187971,17z"
Bagno Primavera,45.1311184,12.3248821,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Bagno+Primavera/@45.1311184,12.3248821,17z"
Ristorante Pizzeria Al Carmine,45.4124278,11.8743917,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Ristorante+Pizzeria+Al+Carmine/@45.4124278,11.8743917,17z"
L'abbuffata Ristorante Pizzeria,45.4470034,11.8722861,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/L%27abbuffata+Ristorante+Pizzeria/@45.4470034,11.8722861,17z"
Green Pizza Padova - TAKE AWAY,45.4036102,11.8723305,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Green+Pizza+Padova+-+TAKE+AWAY/@45.4036102,11.8723305,17z"
Bagno Tamerici,45.1257496,12.3252074,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Bagno+Tamerici/@45.1257496,12.3252074,17z"
GingerGi VeggiePop restaurant,45.4164747,11.8630943,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/GingerGi+VeggiePop+restaurant/@45.4164747,11.8630943,17z"
Pizzeria Dove si Va | Pizzeria TAKE AWAY,45.34968190000001,11.8685667,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Dove+si+Va+%7C+Pizzeria+TAKE+AWAY/@45.34968190000001,11.8685667,17z"
Nonno Piero Gelateria,45.3469606,11.867580000000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Nonno+Piero+Gelateria/@45.3469606,11.867580000000002,17z"
Montenapoleone Franziskaner,45.41451259999999,11.8130445,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Montenapoleone+Franziskaner/@45.41451259999999,11.8130445,17z"
Da Gennaro,45.6545008,11.9084739,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Da+Gennaro/@45.6545008,11.9084739,17z"
Pizzeria Al Grappolo d'Oro,45.7697324,12.0778114,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Al+Grappolo+d%27Oro/@45.7697324,12.0778114,17z"
Pizzeria PiBi - TAKE AWAY,45.77363759999999,12.0346345,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+PiBi+-+TAKE+AWAY/@45.77363759999999,12.0346345,17z"
Pasticceria Blanche,45.68676329999999,11.8891692,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pasticceria+Blanche/@45.68676329999999,11.8891692,17z"
Pizzeria la Strana Coppia Treviso,45.8237986,12.2164724,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+la+Strana+Coppia+Treviso/@45.8237986,12.2164724,17z"
Gelateria Panciera,45.3540672,11.7646243,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Gelateria+Panciera/@45.3540672,11.7646243,17z"
Pizzeria GUSTO - TAKE AWAY,45.8337197,12.2211323,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+GUSTO+-+TAKE+AWAY/@45.8337197,12.2211323,17z"
Ristorante Cencio,45.3225797,11.7731935,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Ristorante+Cencio/@45.3225797,11.7731935,17z"
Ristorante pizzeria Il Console dei f.lli Allegra,45.40601,11.742460000000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Ristorante+pizzeria+Il+Console+dei+f.lli+Allegra/@45.40601,11.742460000000001,17z"
Trattoria La Griglia,45.3397264,11.7382404,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Trattoria+La+Griglia/@45.3397264,11.7382404,17z"
Pizzeria Ristorante Torre di Malta,45.640956800000005,11.7857875,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Ristorante+Torre+di+Malta/@45.640956800000005,11.7857875,17z"
Gelateria Antica Porta,45.6472101,11.7839908,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Gelateria+Antica+Porta/@45.6472101,11.7839908,17z"
Gastronomia Le Quattro Stagioni,45.0529745,12.0555534,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Gastronomia+Le+Quattro+Stagioni/@45.0529745,12.0555534,17z"
Old Wild West,45.8712971,12.2786607,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Old+Wild+West/@45.8712971,12.2786607,17z"
Pizzeria Al Ponte,45.7058973,11.8049572,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Al+Ponte/@45.7058973,11.8049572,17z"
Al Vicolo Pizza&Vino,37.5069495,15.085350099999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Al+Vicolo+Pizza%26Vino/@37.5069495,15.085350099999998,17z"
Carboni Ardenti - TAKE AWAY,37.5173136,15.0704824,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Carboni+Ardenti+-+TAKE+AWAY/@37.5173136,15.0704824,17z"
Laboratorio di Via Napoli,37.5206609,15.093984900000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Laboratorio+di+Via+Napoli/@37.5206609,15.093984900000002,17z"
Terramadre Pizzeria Biologica,37.51868940000001,15.0970126,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Terramadre+Pizzeria+Biologica/@37.51868940000001,15.0970126,17z"
Pasticceria Pasubio,37.51509,15.100755700000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pasticceria+Pasubio/@37.51509,15.100755700000002,17z"
Pizzika,37.5746442,15.044597800000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzika/@37.5746442,15.044597800000002,17z"
Pellegrino Pizzeria in Acitrezza,37.5636422,15.1619833,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pellegrino+Pizzeria+in+Acitrezza/@37.5636422,15.1619833,17z"
PuntoICS Pizzeria Ristorante American Bar,37.61573549999999,15.02506,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/PuntoICS+Pizzeria+Ristorante+American+Bar/@37.61573549999999,15.02506,17z"
Scorzonera,37.61622800000001,15.022319400000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Scorzonera/@37.61622800000001,15.022319400000002,17z"
Pizzeria Le Quattro Stagioni,37.61555610000001,15.1629398,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Le+Quattro+Stagioni/@37.61555610000001,15.1629398,17z"
La Caverna Del Mastro Birraio,37.6228582,15.146078799999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/La+Caverna+Del+Mastro+Birraio/@37.6228582,15.146078799999998,17z"
Ristorante Feudo Delizia,37.630310200000004,14.9875959,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Ristorante+Feudo+Delizia/@37.630310200000004,14.9875959,17z"
Antico Forno Verona di Enrico Maria Corsaro,37.5734485,14.9063803,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Antico+Forno+Verona+di+Enrico+Maria+Corsaro/@37.5734485,14.9063803,17z"
Capricci di Gola,37.571313,14.8984792,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Capricci+di+Gola/@37.571313,14.8984792,17z"
Liperus Wine & Spritz - TAKE AWAY,37.7242192,15.189760599999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Liperus+Wine+%26+Spritz+-+TAKE+AWAY/@37.7242192,15.189760599999998,17z"
Massimiliano Romano Chef- Sicilia Nostra Ristorante,37.30305539999999,15.0023987,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Massimiliano+Romano+Chef-+Sicilia+Nostra+Ristorante/@37.30305539999999,15.0023987,17z"
Agriturismo Case Perrotta,37.7433981,15.126548899999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Agriturismo+Case+Perrotta/@37.7433981,15.126548899999998,17z"
"Pizzeria Pizzoleria ""Nabila""",37.1584968,15.028841,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Pizzoleria+%22Nabila%22/@37.1584968,15.028841,17z"
Ristorante Fontana Murata,37.82194440000001,14.872222200000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Ristorante+Fontana+Murata/@37.82194440000001,14.872222200000001,17z"
Stecco Taormina,37.8512059,15.2827113,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Stecco+Taormina/@37.8512059,15.2827113,17z"
Licchio's Coffee&food,37.8536741,15.288453599999999,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Licchio%27s+Coffee%26food/@37.8536741,15.288453599999999,17z"
Bar Turrisi,37.858543,15.2773844,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Bar+Turrisi/@37.858543,15.2773844,17z"
Ristorante Pizzeria Bella Blu,37.8543643,15.291514900000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Ristorante+Pizzeria+Bella+Blu/@37.8543643,15.291514900000001,17z"
Osteria Agostiniana,37.9141502,15.3353071,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Osteria+Agostiniana/@37.9141502,15.3353071,17z"
FudSud,37.573952,14.479336000000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/FudSud/@37.573952,14.479336000000002,17z"
Pizzeria Don Chisciotte di Amato Alberto e Lidia,37.07528180000001,15.2871278,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Don+Chisciotte+di+Amato+Alberto+e+Lidia/@37.07528180000001,15.2871278,17z"
Settecento Ristorante,37.0623588,14.902749,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Settecento+Ristorante/@37.0623588,14.902749,17z"
Corsino,37.0600697,14.907115900000003,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Corsino/@37.0600697,14.907115900000003,17z"
Trattoria Kalliope,37.060613,15.293713,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Trattoria+Kalliope/@37.060613,15.293713,17z"
Gran Caffe del Duomo,37.0596818,15.2928963,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Gran+Caffe+del+Duomo/@37.0596818,15.2928963,17z"
aLevante Restaurant,37.0582588,15.297351300000003,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/aLevante+Restaurant/@37.0582588,15.297351300000003,17z"
Al Canale,37.3276504,14.446959200000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Al+Canale/@37.3276504,14.446959200000002,17z"
La Rondine Ricevimenti,37.3195488,14.442329299999999,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/La+Rondine+Ricevimenti/@37.3195488,14.442329299999999,17z"
La Scogliera,36.9075565,15.14926,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/La+Scogliera/@36.9075565,15.14926,17z"
“ Donna Rosa “ e “ Donna Rosa Home “,38.1241667,15.0611111,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/%E2%80%9C+Donna+Rosa+%E2%80%9C+e+%E2%80%9C+Donna+Rosa+Home+%E2%80%9C/@38.1241667,15.0611111,17z"
Bar Delizia,37.5672444,14.282401,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Bar+Delizia/@37.5672444,14.282401,17z"
De Pasquale,38.1458494,15.2161182,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/De+Pasquale/@38.1458494,15.2161182,17z"
DOP,38.1491246,15.2128371,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/DOP/@38.1491246,15.2128371,17z"
Il Girasole,38.1501129,15.2175119,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Il+Girasole/@38.1501129,15.2175119,17z"
L'Antico Casale,37.9594929,15.675022299999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/L%27Antico+Casale/@37.9594929,15.675022299999998,17z"
Ristorante Locanda Don Serafino - Relais & Châteaux,36.9244758,14.7409418,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Ristorante+Locanda+Don+Serafino+-+Relais+%26+Ch%C3%A2teaux/@36.9244758,14.7409418,17z"
Naif,37.9454849,15.708675899999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Naif/@37.9454849,15.708675899999998,17z"
Crescente,36.9240768,14.7074972,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Crescente/@36.9240768,14.7074972,17z"
l'arancino d'oro,38.163694,15.246472299999999,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/l%27arancino+d%27oro/@38.163694,15.246472299999999,17z"
Mystic Pizza,36.9255399,14.698587200000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Mystic+Pizza/@36.9255399,14.698587200000002,17z"
Le Agavi,37.9480924,15.723968699999999,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Le+Agavi/@37.9480924,15.723968699999999,17z"
Cuccagna In Ragusa,36.911623,14.711199299999999,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Cuccagna+In+Ragusa/@36.911623,14.711199299999999,17z"
Punto Caldo Boutique,36.9556876,14.6108183,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Punto+Caldo+Boutique/@36.9556876,14.6108183,17z"
Villa Lelmar by Metropolitan,38.0209292,15.6432514,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Villa+Lelmar+by+Metropolitan/@38.0209292,15.6432514,17z"
La Collina degli Ulivi,38.0487466,15.669912999999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/La+Collina+degli+Ulivi/@38.0487466,15.669912999999998,17z"
Fratelli Britti Pizzeria ristorante HAmburgheria,37.919166,15.774175500000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Fratelli+Britti+Pizzeria+ristorante+HAmburgheria/@37.919166,15.774175500000002,17z"
Pizzeria Bellaitalia Pellaro,38.0262355,15.6524461,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Pizzeria+Bellaitalia+Pellaro/@38.0262355,15.6524461,17z"
Restaurant Rosticceria L'asso DI Picche,37.92013669999999,15.7792593,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Restaurant+Rosticceria+L%27asso+DI+Picche/@37.92013669999999,15.7792593,17z"
MAMAS PELLARO,38.0270904,15.661582399999999,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/MAMAS+PELLARO/@38.0270904,15.661582399999999,17z"
IL Torrente Ristorante Pizzeria,38.143594,14.731947000000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/IL+Torrente+Ristorante+Pizzeria/@38.143594,14.731947000000002,17z"
Royaline Sicilia Gluteen Free,36.8820942,14.768721000000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Royaline+Sicilia+Gluteen+Free/@36.8820942,14.768721000000001,17z"
Tocco D'Oro,36.941197,14.596746000000001,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Tocco+D%27Oro/@36.941197,14.596746000000001,17z"
Bluoltremare Ristorante,38.15924879999999,14.741148199999998,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Bluoltremare+Ristorante/@38.15924879999999,14.741148199999998,17z"
Crusca Extra Ordinary Pizza - TAKE AWAY,36.9481122,14.5291493,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Crusca+Extra+Ordinary+Pizza+-+TAKE+AWAY/@36.9481122,14.5291493,17z"
Giannone Bakery,36.8456432,14.770047600000002,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Giannone+Bakery/@36.8456432,14.770047600000002,17z"
Casa Canalotto - Agriturismo,37.2590064,14.2416967,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Casa+Canalotto+-+Agriturismo/@37.2590064,14.2416967,17z"
U Cuoppu - Fried Fish & Pokè,38.2210816,15.2413449,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/U+Cuoppu+-+Fried+Fish+%26+Pok%C3%A8/@38.2210816,15.2413449,17z"
Dumbolone Pizzeria,38.2251812,15.2388202,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Dumbolone+Pizzeria/@38.2251812,15.2388202,17z"
Mamas Viale Calabria,38.08715650000001,15.641751,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/Mamas+Viale+Calabria/@38.08715650000001,15.641751,17z"
El Puente...pizzeria...rosticceria..,38.0828809,15.6491568,,OpcionesCERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,opciones,si,,,"https://www.google.com/maps/search/El+Puente...pizzeria...rosticceria../@38.0828809,15.6491568,17z"
